93 | Atriplex nummularia | Tiple | Exótico | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
94 | Atriplex repanda | Sereno | Nativo | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
95 | Atriplex semibaccata | Cachiyuyo | Exótico | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
96 | Atriplex sp. | Atriplex | Exótico | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
97 | Atriplex taltalensis | Cachiyuyo | Nativo Conservación | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
98 | Austrocedrus chilensis | Ciprés de la Cordillera | Nativo Conservación | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
99 | Austrolycopodium paniculatum / Lycopodium paniculatum | Pimpinela / Palmita / Llanca | Nativo Conservación | Helecho |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
100 | Avellanita bustillosii | Avellanita | Nativo Conservación | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
101 | Azara celastrina | Lilén | Nativo | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
102 | Azara dentata | Corcolén | Nativo | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
103 | Azara integrifolia | Corcolín | Nativo | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
104 | Azara lanceolata / Azara serrata | Aromo de castilla | Nativo | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
105 | Azara microphylla | Chinchín | Nativo | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
106 | Azara petiolaris | Lilén / Maqui blanco | Nativo | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
107 | Azorella compacta | Llareta / Yareta | Nativo Conservación | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
108 | Azorella valentini | Mulino | Nativo | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
109 | Baccharis alnifolia | Chilka blanca | Nativo | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
110 | Baccharis boliviensis | Tolita | Nativo | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
111 | Baccharis concava | Vuatru | Nativo | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
112 | Baccharis elaeoides | Vautro | Nativo | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
113 | Baccharis genistelloides | Quimsa chucu | Nativo | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
114 | Baccharis linearis | Romerillo | Nativo | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
115 | Baccharis rhomboidalis | Chilca | Nativo | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
116 | Baccharis sagittalis | Verbena de tres esquinas | Nativo | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
117 | Baccharis salicifolia | Chilca | Nativo | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
118 | Baccharis santelicis | Ñaca | Nativo | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
119 | Baccharis scandens | Chilca | Nativo | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
120 | Baccharis sphaerocephala | Radín | Nativo | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
121 | Baccharis tola | Tola | Nativo | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
122 | Balbisia peduncularis | Flor de San José | Nativo | Herbáceo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
123 | Balsamocarpon brevifolium | Algarrobilla | Nativo | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
124 | Bartsia chilensis | Bartsia | Nativo | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
125 | Bauhinia forficata | Pezuña de buey / Pata de vaca | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
126 | Begonia elatior | Begonia | Exótico | Herbáceo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
127 | Beilschmiedia berteroana | Belloto del sur | Nativo Conservación | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
128 | Beilschmiedia miersii | Belloto del norte | Nativo Conservación | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
129 | Berberidopsis corallina | Michay rojo | Nativo Conservación | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
130 | Berberis chilensis | Michay | Nativo | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
131 | Berberis corymbosa | Michay | Nativo Conservación | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
132 | Berberis darwinii | Michay | Nativo | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
133 | Berberis empetrifolia | Zarcilla | Nativo | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
134 | Berberis grevilleana | Michay | Nativo | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
135 | Berberis ilicifolia | Michay | Nativo | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
136 | Berberis linearifolia | Michay | Nativo | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
137 | Berberis litoralis | Michay de raposo | Nativo Conservación | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
138 | Berberis microphylla / Berberis buxifolia | Calafate | Nativo | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
139 | Berberis montana | Palo amarillo | Nativo | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
140 | Berberis negeriana | Michay de Nigeria | Nativo Conservación | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
141 | Berberis sp. | berberis | Exótico | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
142 | Berberis thunbergii | Berberis | Exótico | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
143 | Berberis trigona | Calafate | Nativo | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
144 | Berberis valdiviana | Esp.ina en cruz | Nativo | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
145 | Betula papyrifera | Abedul papirífero | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
146 | Betula pendula | Abedul | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
147 | Blechnum arcuatum | Palmita | Nativo | Helecho |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
148 | Blechnum chilense / Parablechnum chilense | Costilla de vaca | Nativo | Helecho |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
149 | Blechnum corralense / Austroblechnum corralense | Helecho palmilla | Nativo Conservación | Helecho |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
150 | Blechnum cycadifolium | Palmilla | Nativo Conservación | Helecho |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
151 | Blechnum hastatum | Quilquil | Nativo | Helecho |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
152 | Blechnum magellanicum | Katalapi | Nativo | Helecho |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
153 | Blepharocalyx cruckshanksii | Temu | Nativo | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
154 | Boehmeria excelsa | Manzano de Juan Fernández | Nativo Conservación | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
155 | Boquila trifoliolata | Pilpilvoqui | Nativo | Enredadera |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
156 | Bougainvillea spectabilis | Bugambilia | Exótico | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
157 | Brachychiton acerifolius | Brachichito | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
158 | Brachychiton discolor | Brachichito rosa | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
159 | Brachychiton populneus | Brachichito | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
160 | Brachychiton sp. | Brachichito | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
161 | Brahea armata | Palma blanca | Exótico | Palmera |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
162 | Brahea edulis | Palmera de guadalupe | Exótico | Palmera |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
163 | Bridgesia incisifolia | Rumpaito | Nativo | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
164 | Broussonetia papyrifera | Morera del papel | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
165 | Browningia candelaris | Candelabro | Nativo Conservación | Suculenta |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
166 | Buddleja globosa | Matico | Nativo | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
167 | Bulnesia chilensis | Retama del cerro | Nativo | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
168 | Butia capitata | Palmera capitata | Exótico | Palmera |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
169 | Buxus sempervirens | Boj común | Exótico | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
170 | Caesalpinia angulata | Retamo /Retamilla / Porotera | Nativo | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
171 | Caesalpinia gilliesii | Ponciano | Nativo | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
172 | Caesalpinia major | Ngaoho | Nativo | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
173 | Caesalpinia spinosa | Tara | Nativo | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
174 | Caldcluvia paniculata | Tiaca | Nativo | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
175 | Calliandra tweedii | Arbusto de la llama / Plumerillo rojo | Exótico | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
176 | Callistemon speciosus | Calistemo rojo | Exótico | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
177 | Camellia japonica | Camelia | Exótico | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
178 | Campsidium valdivianum | Voqui de canasta | Nativo | Enredadera |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
179 | Cantua buxifolia | Qantu | Exótico | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
180 | Capparis spinosa | Alcaparro | Exótico | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
181 | Caragana spinosa | Caragana | Exótico | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
182 | Carex comans amazon mist | Carex amazon | Exótico | Herbáceo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
183 | Carex comans bronze | Carex bronze | Exótico | Herbáceo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
184 | Carex hachijoensis | Carex hachijoensis | Exótico | Herbáceo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
185 | Carica chilensis / Vasconcellea chilensis | Papayo silvestre / Palo gordo | Nativo Conservación | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
186 | Carpobrotus chilensis / Carpobrotus aequilaterus | Doca | Nativo | Suculenta |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
187 | Carpobrotus edulis | Doca | Exótico | Suculenta |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
188 | Carpobrotus sp. | Carpobrotus | Exótico | Suculenta |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
189 | Cassia sturtii | Casia | Exótico | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
190 | Castanea sativa | Castaño | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
191 | Casuarina equisetifolia | Casuarina | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
192 | Casuarina sp. | Casuarina | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
193 | Casuarina stricta | Casuarina colgante | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
194 | Catalpa bignonioides | Catalpa | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
195 | Cedrela odorata | Cedro americano | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
196 | Cedrus atlantica | Cedro plateado | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
197 | Cedrus deodara | Cedro del Himalaya | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
198 | Cedrus libani | Cedro del Líbano | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
199 | Celtis australis | Almez | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
200 | Centaurea cachinalensis | Flor del minero | Nativo | Herbáceo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
201 | Centaurium cachanlahuen | Canchanlahue | Nativo | Herbáceo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
202 | Ceratonia siliqua | Algarrobo europeo | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
203 | Cercis siliquastrum | Árbol del amor | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
204 | Cestrum parqui | Palqui | Exótico | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
205 | Chamaecyparis lawsoniana | Falso ciprés de Lawson | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
206 | Chamaecyparis lawsoniana var Ellwoodii | Ciprés azul | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
207 | Chamaecyparis sp. | Chamaecyparis | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
208 | Chamaemelum nobile | Manzanilla | Exótico | Herbáceo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
209 | Chenopodium crusoeanum | Chenopodium | Nativo Conservación | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
210 | Chenopodium sanctae-clarae | Chenopodio | Nativo Conservación | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
211 | Chorizanthe vaginata | Sanguinaria | Nativo | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
212 | Chrysopogon zizanioides / Vetiveria zizanioides | Vetiver | Exótico | Herbáceo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
213 | Chuquiraga oppositifolia | Hierba blanca | Nativo | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
214 | Chusquea culeou | Colihue | Nativo | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
215 | Chusquea cumingii | Quila chica | Nativo | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
216 | Chusquea quila | Quila | Nativo | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
217 | Chusquea uliginosa | Quililla | Nativo | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
218 | Chusquea valdiviensis | Quila | Nativo | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
219 | Cissus striata | Voqui colorado | Nativo | Enredadera |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
220 | Citronella mucronata / Villaresia micronata | Naranjillo | Nativo Conservación | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
221 | Citrus reticulata | Mandarino | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
222 | Citrus sp. | Citrus | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
223 | Citrus x limon | Limonero | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
224 | Citrus x nobilis | Mandarino | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
225 | Citrus x sinensis | Naranjo | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
226 | Citrus x tangerina | Mandarino | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
227 | Clinopodium multiflorum / Satureja multiflora | Menta de árbol | Nativo Conservación | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
228 | Cocus plumosa | Palmera coco plumosa | Exótico | Palmera |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
229 | Colletia hystrix | Crucero | Nativo | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
230 | Colletia ulicina | Crucero | Nativo | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
231 | Colliguaja dombeyana | Colliguay | Nativo | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
232 | Colliguaja integerrima | Colliguay | Nativo | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
233 | Colliguaja odorifera | Colliguay | Nativo | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
234 | Conanthera bifolia | Pajarito | Nativo | Herbáceo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
235 | Copiapoa cinerea | Copiapoa   | Nativo Conservación | Suculenta |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
236 | Copiapoa dealbata | Copiapoa de Carrizal | Nativo Conservación | Suculenta |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
237 | Coprosma baueri | Coprosma | Exótico | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
238 | Coprosma oliveri | Olivillo de Juan Fernández | Nativo Conservación | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
239 | Coprosma pyrifolia | Peralillo | Nativo Conservación | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
240 | Coprosma repens | Planta espejo / Brillantisima | Exótico | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
241 | Cordia decandra | Carbonillo | Nativo Conservación | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
242 | Cordyline australis | Cordiline | Exótico | Palmera |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
243 | Cordyline indivisa | Dracena indivisa | Exótico | Palmera |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
244 | Coreopsis fasciculata | Misico | Nativo | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
245 | Correa pulchella | Correa | Exótico | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
246 | Corryocactus brevistylus | Quisco de flores amarillas | Nativo | Suculenta |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
247 | Cortaderia sp. | Cola de zorro | Exótico | Herbáceo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
248 | Corylus avellana | Avellano común | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
249 | Corymbia citriodora | Eucalipto olor de limón | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
250 | Corymbia ficifolia | Eucalipto de flores rojas | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
251 | Corynabutilon ceratocarpum | Malva de cordillera | Nativo | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
252 | Corynabutilon ochsenii | Huella chica | Nativo Conservación | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
253 | Corynabutilon viride | Huella verde | Nativo | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
254 | Corynabutilon vitifolium | Huella | Nativo | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
255 | Cotoneaster horizontalis | Cotoneaster horizontal | Exótico | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
256 | Cotoneaster salicifolius | Cotoneaster hoja de sauce | Exótico | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
257 | Cotoneaster sp. | Cotoneaster | Exótico | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
258 | Crataegus monogyna | Crataegus blanco | Exótico | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
259 | Crataegus oxyacantha | Crataegus | Exótico | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
260 | Crataegus sp. | Crataegus | Exótico | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
261 | Crinodendron hookerianum | Chaquihue | Nativo | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
262 | Crinodendron patagua | Patagua | Nativo Conservación | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
263 | Cristaria integerrima | Malvilla | Nativo | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
264 | Croposma oliveri | Olivillo de Juan Fernández | Nativo Conservación | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
265 | Croposma pyrifolia | Peralillo | Nativo Conservación | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
266 | Croton chilensis | Higuerilla de raposo | Nativo Conservación | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
267 | Cryptocarya alba | Peumo | Nativo | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
268 | Cryptomeria japonica | Criptomeria japonesa | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
269 | Cuminia eriantha / Cuminia fernandezia | Mentita de Juan Fernández | Nativo Conservación | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
270 | Cupressus arizonica | Ciprés de Arizona | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
271 | Cupressus funebris | Ciprés llorón | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
272 | Cupressus lusitanica | Ciprés de lusitania | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
273 | Cupressus macrocarpa | Ciprés de Monterrey | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
274 | Cupressus sempervirens | Ciprés común | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
275 | Cupressus torulosa | Ciprés del Himalaya | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
276 | Curcuma longa | Cúrcuma  | Exótico | Herbáceo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
277 | Cydonia oblonga | Membrillo | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
278 | Cytisus proliferus / Chamaecytisus proliferus | Árbol de Lucerna | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
279 | Cytisus striatus | Escobón | Exótico | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
280 | Dalea azurea | Dalea | Nativo Conservación | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
281 | Dasyphyllum diacanthoides | Trevo | Nativo | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
282 | Dasyphyllum excelsum / Archidasyphyllum excelsum | Palo santo | Nativo Conservación | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
283 | Delonix regia | Framboyán | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
284 | Dendroseris gigantea | Dendroseris gigantea | Nativo Conservación | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
285 | Dendroseris litoralis | Col de Juan Fernández | Nativo Conservación | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
286 | Dendroseris macrantha | Colecillo | Nativo Conservación | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
287 | Dendroseris marginata | Colecillo | Nativo Conservación | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
288 | Dendroseris micrantha | Col de Juan Fernández | Nativo Conservación | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
289 | Dendroseris neriifolia | Colecillo | Nativo Conservación | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
290 | Dendroseris pruinata | Col de Juan Fernández | Nativo Conservación | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
291 | Dennstaedtia glauca | Dennstaedtia | Nativo Conservación | Helecho |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
292 | Desfontainia spinosa | Taique | Nativo | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
293 | Deuterocohnia chrysantha | Chaguar del jote | Nativo Conservación | Suculenta |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
294 | Dicksonia berteroana | Dicksonia | Nativo Conservación | Helecho |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
295 | Dimorphotheca ecklonis | Dimorfoteca / Matacabras / Estrella polar | Exótico | Herbáceo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
296 | Diplostephium cinereum | Koa | Nativo Conservación | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
